query_id,source_id,board_index,crop_x,crop_y,crop_w,crop_h,crop_x1,crop_y1,long_side,short_side,aspect,query_rotation_deg,expected_alignment_angle_deg,source_width,source_height,aged_query_path,ground_truth_mask_path
log30_board2,log30,2,2234,1011,1021,439,3255,1450,1021,439,2.32574032,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board2.png
log30_board3,log30,3,3037,2103,1031,272,4068,2375,1031,272,3.79044118,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board3.png
log30_board4,log30,4,1490,1514,300,1055,1790,2569,1055,300,3.51666667,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board4.png
log30_board5,log30,5,2108,1168,1048,323,3156,1491,1048,323,3.24458204,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board5.png
log30_board6,log30,6,2538,1322,288,1087,2826,2409,1087,288,3.77430556,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board6.png
log30_board7,log30,7,3075,1169,324,1000,3399,2169,1000,324,3.08641975,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board7.png
log30_board8,log30,8,1432,1569,1127,334,2559,1903,1127,334,3.37425150,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board8.png
log30_board9,log30,9,2295,1645,549,1182,2844,2827,1182,549,2.15300546,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board9.png
log30_board10,log30,10,2055,910,350,1136,2405,2046,1136,350,3.24571429,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log30_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log30_board10.png
log31_board1,log31,1,1845,1699,443,979,2288,2678,979,443,2.20993228,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board1.png
log31_board2,log31,2,961,2452,1167,388,2128,2840,1167,388,3.00773196,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board2.png
log31_board3,log31,3,1521,1249,385,1106,1906,2355,1106,385,2.87272727,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board3.png
log31_board4,log31,4,900,2026,1154,301,2054,2327,1154,301,3.83388704,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board4.png
log31_board5,log31,5,969,1773,907,405,1876,2178,907,405,2.23950617,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board5.png
log31_board6,log31,6,2025,1410,375,924,2400,2334,924,375,2.46400000,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board6.png
log31_board7,log31,7,1347,2438,1096,347,2443,2785,1096,347,3.15850144,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board7.png
log31_board8,log31,8,1192,1747,893,290,2085,2037,893,290,3.07931034,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board8.png
log31_board9,log31,9,1013,2278,1164,374,2177,2652,1164,374,3.11229947,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board9.png
log31_board10,log31,10,1731,1658,253,920,1984,2578,920,253,3.63636364,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log31_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log31_board10.png
log32_board1,log32,1,2782,1535,907,288,3689,1823,907,288,3.14930556,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board1.png
log32_board2,log32,2,1765,1174,391,1126,2156,2300,1126,391,2.87979540,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board2.png
log32_board3,log32,3,2564,1028,1171,328,3735,1356,1171,328,3.57012195,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board3.png
log32_board4,log32,4,2280,1916,953,331,3233,2247,953,331,2.87915408,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board4.png
log32_board5,log32,5,3677,996,286,900,3963,1896,900,286,3.14685315,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board5.png
log32_board6,log32,6,1926,866,1066,484,2992,1350,1066,484,2.20247934,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board6.png
log32_board7,log32,7,2153,2053,926,457,3079,2510,926,457,2.02625821,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board7.png
log32_board8,log32,8,2020,1991,1023,310,3043,2301,1023,310,3.30000000,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board8.png
log32_board9,log32,9,2712,1492,1108,381,3820,1873,1108,381,2.90813648,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board9.png
log32_board10,log32,10,2693,756,1086,482,3779,1238,1086,482,2.25311203,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log32_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log32_board10.png
log33_board1,log33,1,3018,1571,387,1112,3405,2683,1112,387,2.87338501,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board1.png
log33_board2,log33,2,2473,1105,1091,401,3564,1506,1091,401,2.72069825,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board2.png
log33_board3,log33,3,2875,1755,980,441,3855,2196,980,441,2.22222222,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board3.png
log33_board4,log33,4,1941,1281,270,881,2211,2162,881,270,3.26296296,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board4.png
log33_board5,log33,5,2302,2606,952,330,3254,2936,952,330,2.88484848,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board5.png
log33_board6,log33,6,3283,1481,445,950,3728,2431,950,445,2.13483146,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board6.png
log33_board7,log33,7,2470,1571,290,1139,2760,2710,1139,290,3.92758621,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board7.png
log33_board8,log33,8,2298,1872,312,912,2610,2784,912,312,2.92307692,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board8.png
log33_board9,log33,9,3359,1606,880,229,4239,1835,880,229,3.84279476,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board9.png
log33_board10,log33,10,2876,899,899,263,3775,1162,899,263,3.41825095,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log33_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log33_board10.png
log34_board1,log34,1,2473,1865,406,943,2879,2808,943,406,2.32266010,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board1.png
log34_board2,log34,2,2351,2521,872,246,3223,2767,872,246,3.54471545,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board2.png
log34_board3,log34,3,1810,901,956,247,2766,1148,956,247,3.87044534,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board3.png
log34_board4,log34,4,2341,2175,1055,325,3396,2500,1055,325,3.24615385,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board4.png
log34_board5,log34,5,2203,1508,1093,365,3296,1873,1093,365,2.99452055,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board5.png
log34_board6,log34,6,2767,1751,452,988,3219,2739,988,452,2.18584071,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board6.png
log34_board7,log34,7,2510,1121,958,334,3468,1455,958,334,2.86826347,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board7.png
log34_board8,log34,8,1913,1638,870,223,2783,1861,870,223,3.90134529,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board8.png
log34_board9,log34,9,2663,2006,927,342,3590,2348,927,342,2.71052632,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board9.png
log34_board10,log34,10,2623,903,324,859,2947,1762,859,324,2.65123457,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log34_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log34_board10.png
log35_board1,log35,1,1309,1462,462,927,1771,2389,927,462,2.00649351,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log35_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log35_board1.png
log35_board2,log35,2,1180,2032,910,293,2090,2325,910,293,3.10580205,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log35_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log35_board2.png
